split_seed,inner_validation_fold,training_patients,feature,descriptive_name,falls_class,class_label,category,patients,percent_within_class
10,0,582,ANYFAMPD,Family history of Parkinson's disease,0,no fall,<Missing>,17,4.3
10,0,582,ANYFAMPD,Family history of Parkinson's disease,0,no fall,No,225,56.5
10,0,582,ANYFAMPD,Family history of Parkinson's disease,0,no fall,Yes,156,39.2
10,0,582,ANYFAMPD,Family history of Parkinson's disease,1,rare fall,<Missing>,9,7.1
10,0,582,ANYFAMPD,Family history of Parkinson's disease,1,rare fall,No,74,58.3
10,0,582,ANYFAMPD,Family history of Parkinson's disease,1,rare fall,Yes,44,34.6
10,0,582,ANYFAMPD,Family history of Parkinson's disease,2,recurrent fall,<Missing>,7,12.3
10,0,582,ANYFAMPD,Family history of Parkinson's disease,2,recurrent fall,No,25,43.9
10,0,582,ANYFAMPD,Family history of Parkinson's disease,2,recurrent fall,Yes,25,43.9
10,0,582,DXTREMOR,Resting tremor at diagnosis,0,no fall,No,89,22.4
10,0,582,DXTREMOR,Resting tremor at diagnosis,0,no fall,Unknown,7,1.8
10,0,582,DXTREMOR,Resting tremor at diagnosis,0,no fall,Yes,302,75.9
10,0,582,DXTREMOR,Resting tremor at diagnosis,1,rare fall,No,25,19.7
10,0,582,DXTREMOR,Resting tremor at diagnosis,1,rare fall,Unknown,1,0.8
10,0,582,DXTREMOR,Resting tremor at diagnosis,1,rare fall,Yes,101,79.5
10,0,582,DXTREMOR,Resting tremor at diagnosis,2,recurrent fall,No,14,24.6
10,0,582,DXTREMOR,Resting tremor at diagnosis,2,recurrent fall,Unknown,1,1.8
10,0,582,DXTREMOR,Resting tremor at diagnosis,2,recurrent fall,Yes,42,73.7
10,0,582,DXBRADY,Bradykinesia at diagnosis,0,no fall,No,50,12.6
10,0,582,DXBRADY,Bradykinesia at diagnosis,0,no fall,Unknown,21,5.3
10,0,582,DXBRADY,Bradykinesia at diagnosis,0,no fall,Yes,327,82.2
10,0,582,DXBRADY,Bradykinesia at diagnosis,1,rare fall,No,21,16.5
10,0,582,DXBRADY,Bradykinesia at diagnosis,1,rare fall,Unknown,5,3.9
10,0,582,DXBRADY,Bradykinesia at diagnosis,1,rare fall,Yes,101,79.5
10,0,582,DXBRADY,Bradykinesia at diagnosis,2,recurrent fall,No,9,15.8
10,0,582,DXBRADY,Bradykinesia at diagnosis,2,recurrent fall,Unknown,2,3.5
10,0,582,DXBRADY,Bradykinesia at diagnosis,2,recurrent fall,Yes,46,80.7
10,0,582,DOMSIDE,Predominantly affected side at onset,0,no fall,Left,177,44.5
10,0,582,DOMSIDE,Predominantly affected side at onset,0,no fall,Right,211,53.0
10,0,582,DOMSIDE,Predominantly affected side at onset,0,no fall,Symmetric,8,2.0
10,0,582,DOMSIDE,Predominantly affected side at onset,0,no fall,Unknown,2,0.5
10,0,582,DOMSIDE,Predominantly affected side at onset,1,rare fall,Left,56,44.1
10,0,582,DOMSIDE,Predominantly affected side at onset,1,rare fall,Right,68,53.5
10,0,582,DOMSIDE,Predominantly affected side at onset,1,rare fall,Symmetric,2,1.6
10,0,582,DOMSIDE,Predominantly affected side at onset,1,rare fall,Unknown,1,0.8
10,0,582,DOMSIDE,Predominantly affected side at onset,2,recurrent fall,Left,29,50.9
10,0,582,DOMSIDE,Predominantly affected side at onset,2,recurrent fall,Right,25,43.9
10,0,582,DOMSIDE,Predominantly affected side at onset,2,recurrent fall,Symmetric,2,3.5
10,0,582,DOMSIDE,Predominantly affected side at onset,2,recurrent fall,Unknown,1,1.8
10,1,582,DXPOSINS,Postural instability at diagnosis,0,no fall,No,343,86.2
10,1,582,DXPOSINS,Postural instability at diagnosis,0,no fall,Unknown,27,6.8
10,1,582,DXPOSINS,Postural instability at diagnosis,0,no fall,Yes,28,7.0
10,1,582,DXPOSINS,Postural instability at diagnosis,1,rare fall,No,106,83.5
10,1,582,DXPOSINS,Postural instability at diagnosis,1,rare fall,Unknown,8,6.3
10,1,582,DXPOSINS,Postural instability at diagnosis,1,rare fall,Yes,13,10.2
10,1,582,DXPOSINS,Postural instability at diagnosis,2,recurrent fall,No,48,84.2
10,1,582,DXPOSINS,Postural instability at diagnosis,2,recurrent fall,Unknown,1,1.8
10,1,582,DXPOSINS,Postural instability at diagnosis,2,recurrent fall,Yes,8,14.0
10,1,582,DXRIGID,Rigidity at diagnosis,0,no fall,No,74,18.6
10,1,582,DXRIGID,Rigidity at diagnosis,0,no fall,Unknown,28,7.0
10,1,582,DXRIGID,Rigidity at diagnosis,0,no fall,Yes,296,74.4
10,1,582,DXRIGID,Rigidity at diagnosis,1,rare fall,No,26,20.5
10,1,582,DXRIGID,Rigidity at diagnosis,1,rare fall,Unknown,6,4.7
10,1,582,DXRIGID,Rigidity at diagnosis,1,rare fall,Yes,95,74.8
10,1,582,DXRIGID,Rigidity at diagnosis,2,recurrent fall,No,8,14.0
10,1,582,DXRIGID,Rigidity at diagnosis,2,recurrent fall,Unknown,3,5.3
10,1,582,DXRIGID,Rigidity at diagnosis,2,recurrent fall,Yes,46,80.7
10,1,582,DOPTHERST,Dopaminergic therapy started,0,no fall,<Missing>,57,14.3
10,1,582,DOPTHERST,Dopaminergic therapy started,0,no fall,No,64,16.1
10,1,582,DOPTHERST,Dopaminergic therapy started,0,no fall,Yes,277,69.6
10,1,582,DOPTHERST,Dopaminergic therapy started,1,rare fall,<Missing>,31,24.4
10,1,582,DOPTHERST,Dopaminergic therapy started,1,rare fall,No,13,10.2
10,1,582,DOPTHERST,Dopaminergic therapy started,1,rare fall,Yes,83,65.4
10,1,582,DOPTHERST,Dopaminergic therapy started,2,recurrent fall,<Missing>,20,35.1
10,1,582,DOPTHERST,Dopaminergic therapy started,2,recurrent fall,No,2,3.5
10,1,582,DOPTHERST,Dopaminergic therapy started,2,recurrent fall,Yes,35,61.4
10,1,582,FEATPOSHYP,Postural hypotension clinical feature,0,no fall,No,249,62.6
10,1,582,FEATPOSHYP,Postural hypotension clinical feature,0,no fall,Uncertain,9,2.3
10,1,582,FEATPOSHYP,Postural hypotension clinical feature,0,no fall,Yes,140,35.2
10,1,582,FEATPOSHYP,Postural hypotension clinical feature,1,rare fall,No,73,57.5
10,1,582,FEATPOSHYP,Postural hypotension clinical feature,1,rare fall,Uncertain,2,1.6
10,1,582,FEATPOSHYP,Postural hypotension clinical feature,1,rare fall,Yes,52,40.9
10,1,582,FEATPOSHYP,Postural hypotension clinical feature,2,recurrent fall,No,29,50.9
10,1,582,FEATPOSHYP,Postural hypotension clinical feature,2,recurrent fall,Uncertain,1,1.8
10,1,582,FEATPOSHYP,Postural hypotension clinical feature,2,recurrent fall,Yes,27,47.4
10,1,582,ANYFAMPD,Family history of Parkinson's disease,0,no fall,<Missing>,12,3.0
10,1,582,ANYFAMPD,Family history of Parkinson's disease,0,no fall,No,225,56.5
10,1,582,ANYFAMPD,Family history of Parkinson's disease,0,no fall,Yes,161,40.5
10,1,582,ANYFAMPD,Family history of Parkinson's disease,1,rare fall,<Missing>,7,5.5
10,1,582,ANYFAMPD,Family history of Parkinson's disease,1,rare fall,No,70,55.1
10,1,582,ANYFAMPD,Family history of Parkinson's disease,1,rare fall,Yes,50,39.4
10,1,582,ANYFAMPD,Family history of Parkinson's disease,2,recurrent fall,<Missing>,8,14.0
10,1,582,ANYFAMPD,Family history of Parkinson's disease,2,recurrent fall,No,21,36.8
10,1,582,ANYFAMPD,Family history of Parkinson's disease,2,recurrent fall,Yes,28,49.1
10,1,582,DXTREMOR,Resting tremor at diagnosis,0,no fall,No,79,19.8
10,1,582,DXTREMOR,Resting tremor at diagnosis,0,no fall,Unknown,7,1.8
10,1,582,DXTREMOR,Resting tremor at diagnosis,0,no fall,Yes,312,78.4
10,1,582,DXTREMOR,Resting tremor at diagnosis,1,rare fall,No,23,18.1
10,1,582,DXTREMOR,Resting tremor at diagnosis,1,rare fall,Unknown,1,0.8
10,1,582,DXTREMOR,Resting tremor at diagnosis,1,rare fall,Yes,103,81.1
10,1,582,DXTREMOR,Resting tremor at diagnosis,2,recurrent fall,No,17,29.8
10,1,582,DXTREMOR,Resting tremor at diagnosis,2,recurrent fall,Unknown,1,1.8
10,1,582,DXTREMOR,Resting tremor at diagnosis,2,recurrent fall,Yes,39,68.4
10,1,582,DXBRADY,Bradykinesia at diagnosis,0,no fall,No,56,14.1
10,1,582,DXBRADY,Bradykinesia at diagnosis,0,no fall,Unknown,20,5.0
10,1,582,DXBRADY,Bradykinesia at diagnosis,0,no fall,Yes,322,80.9
10,1,582,DXBRADY,Bradykinesia at diagnosis,1,rare fall,No,18,14.2
10,1,582,DXBRADY,Bradykinesia at diagnosis,1,rare fall,Unknown,6,4.7
10,1,582,DXBRADY,Bradykinesia at diagnosis,1,rare fall,Yes,103,81.1
10,1,582,DXBRADY,Bradykinesia at diagnosis,2,recurrent fall,No,6,10.5
10,1,582,DXBRADY,Bradykinesia at diagnosis,2,recurrent fall,Unknown,3,5.3
10,1,582,DXBRADY,Bradykinesia at diagnosis,2,recurrent fall,Yes,48,84.2
10,1,582,DOMSIDE,Predominantly affected side at onset,0,no fall,Left,172,43.2
10,1,582,DOMSIDE,Predominantly affected side at onset,0,no fall,Right,217,54.5
10,1,582,DOMSIDE,Predominantly affected side at onset,0,no fall,Symmetric,5,1.3
10,1,582,DOMSIDE,Predominantly affected side at onset,0,no fall,Unknown,4,1.0
10,1,582,DOMSIDE,Predominantly affected side at onset,1,rare fall,Left,55,43.3
10,1,582,DOMSIDE,Predominantly affected side at onset,1,rare fall,Right,70,55.1
10,1,582,DOMSIDE,Predominantly affected side at onset,1,rare fall,Symmetric,2,1.6
10,1,582,DOMSIDE,Predominantly affected side at onset,2,recurrent fall,Left,27,47.4
10,1,582,DOMSIDE,Predominantly affected side at onset,2,recurrent fall,Right,26,45.6
10,1,582,DOMSIDE,Predominantly affected side at onset,2,recurrent fall,Symmetric,2,3.5
10,1,582,DOMSIDE,Predominantly affected side at onset,2,recurrent fall,Unknown,2,3.5
10,2,582,DXPOSINS,Postural instability at diagnosis,0,no fall,<Missing>,1,0.3
10,2,582,DXPOSINS,Postural instability at diagnosis,0,no fall,No,343,86.2
10,2,582,DXPOSINS,Postural instability at diagnosis,0,no fall,Unknown,25,6.3
10,2,582,DXPOSINS,Postural instability at diagnosis,0,no fall,Yes,29,7.3
10,2,582,DXPOSINS,Postural instability at diagnosis,1,rare fall,No,107,84.3
10,2,582,DXPOSINS,Postural instability at diagnosis,1,rare fall,Unknown,6,4.7
10,2,582,DXPOSINS,Postural instability at diagnosis,1,rare fall,Yes,14,11.0
10,2,582,DXPOSINS,Postural instability at diagnosis,2,recurrent fall,No,46,80.7
10,2,582,DXPOSINS,Postural instability at diagnosis,2,recurrent fall,Unknown,2,3.5
10,2,582,DXPOSINS,Postural instability at diagnosis,2,recurrent fall,Yes,9,15.8
10,2,582,DXRIGID,Rigidity at diagnosis,0,no fall,No,82,20.6
10,2,582,DXRIGID,Rigidity at diagnosis,0,no fall,Unknown,30,7.5
10,2,582,DXRIGID,Rigidity at diagnosis,0,no fall,Yes,286,71.9
10,2,582,DXRIGID,Rigidity at diagnosis,1,rare fall,No,25,19.7
10,2,582,DXRIGID,Rigidity at diagnosis,1,rare fall,Unknown,5,3.9
10,2,582,DXRIGID,Rigidity at diagnosis,1,rare fall,Yes,97,76.4
10,2,582,DXRIGID,Rigidity at diagnosis,2,recurrent fall,No,8,14.0
10,2,582,DXRIGID,Rigidity at diagnosis,2,recurrent fall,Unknown,4,7.0
10,2,582,DXRIGID,Rigidity at diagnosis,2,recurrent fall,Yes,45,78.9
10,2,582,DOPTHERST,Dopaminergic therapy started,0,no fall,<Missing>,63,15.8
10,2,582,DOPTHERST,Dopaminergic therapy started,0,no fall,No,70,17.6
10,2,582,DOPTHERST,Dopaminergic therapy started,0,no fall,Yes,265,66.6
10,2,582,DOPTHERST,Dopaminergic therapy started,1,rare fall,<Missing>,29,22.8
10,2,582,DOPTHERST,Dopaminergic therapy started,1,rare fall,No,13,10.2
10,2,582,DOPTHERST,Dopaminergic therapy started,1,rare fall,Yes,85,66.9
10,2,582,DOPTHERST,Dopaminergic therapy started,2,recurrent fall,<Missing>,19,33.3
10,2,582,DOPTHERST,Dopaminergic therapy started,2,recurrent fall,No,3,5.3
10,2,582,DOPTHERST,Dopaminergic therapy started,2,recurrent fall,Yes,35,61.4
10,2,582,FEATPOSHYP,Postural hypotension clinical feature,0,no fall,No,258,64.8
10,2,582,FEATPOSHYP,Postural hypotension clinical feature,0,no fall,Uncertain,10,2.5
10,2,582,FEATPOSHYP,Postural hypotension clinical feature,0,no fall,Yes,130,32.7
10,2,582,FEATPOSHYP,Postural hypotension clinical feature,1,rare fall,No,75,59.1
10,2,582,FEATPOSHYP,Postural hypotension clinical feature,1,rare fall,Uncertain,2,1.6
10,2,582,FEATPOSHYP,Postural hypotension clinical feature,1,rare fall,Yes,50,39.4
10,2,582,FEATPOSHYP,Postural hypotension clinical feature,2,recurrent fall,No,35,61.4
10,2,582,FEATPOSHYP,Postural hypotension clinical feature,2,recurrent fall,Yes,22,38.6
10,2,582,ANYFAMPD,Family history of Parkinson's disease,0,no fall,<Missing>,17,4.3
10,2,582,ANYFAMPD,Family history of Parkinson's disease,0,no fall,No,231,58.0
10,2,582,ANYFAMPD,Family history of Parkinson's disease,0,no fall,Yes,150,37.7
10,2,582,ANYFAMPD,Family history of Parkinson's disease,1,rare fall,<Missing>,7,5.5
10,2,582,ANYFAMPD,Family history of Parkinson's disease,1,rare fall,No,69,54.3
10,2,582,ANYFAMPD,Family history of Parkinson's disease,1,rare fall,Yes,51,40.2
10,2,582,ANYFAMPD,Family history of Parkinson's disease,2,recurrent fall,<Missing>,6,10.5
10,2,582,ANYFAMPD,Family history of Parkinson's disease,2,recurrent fall,No,27,47.4
10,2,582,ANYFAMPD,Family history of Parkinson's disease,2,recurrent fall,Yes,24,42.1
10,2,582,DXTREMOR,Resting tremor at diagnosis,0,no fall,No,87,21.9
10,2,582,DXTREMOR,Resting tremor at diagnosis,0,no fall,Unknown,8,2.0
10,2,582,DXTREMOR,Resting tremor at diagnosis,0,no fall,Yes,303,76.1
10,2,582,DXTREMOR,Resting tremor at diagnosis,1,rare fall,No,31,24.4
10,2,582,DXTREMOR,Resting tremor at diagnosis,1,rare fall,Yes,96,75.6
10,2,582,DXTREMOR,Resting tremor at diagnosis,2,recurrent fall,No,17,29.8
10,2,582,DXTREMOR,Resting tremor at diagnosis,2,recurrent fall,Unknown,1,1.8
10,2,582,DXTREMOR,Resting tremor at diagnosis,2,recurrent fall,Yes,39,68.4
10,2,582,DXBRADY,Bradykinesia at diagnosis,0,no fall,No,57,14.3
10,2,582,DXBRADY,Bradykinesia at diagnosis,0,no fall,Unknown,19,4.8
10,2,582,DXBRADY,Bradykinesia at diagnosis,0,no fall,Yes,322,80.9
10,2,582,DXBRADY,Bradykinesia at diagnosis,1,rare fall,No,22,17.3
10,2,582,DXBRADY,Bradykinesia at diagnosis,1,rare fall,Unknown,3,2.4
10,2,582,DXBRADY,Bradykinesia at diagnosis,1,rare fall,Yes,102,80.3
10,2,582,DXBRADY,Bradykinesia at diagnosis,2,recurrent fall,No,9,15.8
10,2,582,DXBRADY,Bradykinesia at diagnosis,2,recurrent fall,Unknown,3,5.3
10,2,582,DXBRADY,Bradykinesia at diagnosis,2,recurrent fall,Yes,45,78.9
10,2,582,DOMSIDE,Predominantly affected side at onset,0,no fall,Left,170,42.7
10,2,582,DOMSIDE,Predominantly affected side at onset,0,no fall,Right,218,54.8
10,2,582,DOMSIDE,Predominantly affected side at onset,0,no fall,Symmetric,6,1.5
10,2,582,DOMSIDE,Predominantly affected side at onset,0,no fall,Unknown,4,1.0
10,2,582,DOMSIDE,Predominantly affected side at onset,1,rare fall,Left,57,44.9
10,2,582,DOMSIDE,Predominantly affected side at onset,1,rare fall,Right,67,52.8
10,2,582,DOMSIDE,Predominantly affected side at onset,1,rare fall,Symmetric,2,1.6
10,2,582,DOMSIDE,Predominantly affected side at onset,1,rare fall,Unknown,1,0.8
10,2,582,DOMSIDE,Predominantly affected side at onset,2,recurrent fall,Left,29,50.9
10,2,582,DOMSIDE,Predominantly affected side at onset,2,recurrent fall,Right,25,43.9
10,2,582,DOMSIDE,Predominantly affected side at onset,2,recurrent fall,Symmetric,2,3.5
10,2,582,DOMSIDE,Predominantly affected side at onset,2,recurrent fall,Unknown,1,1.8
10,3,583,DXPOSINS,Postural instability at diagnosis,0,no fall,<Missing>,1,0.3
10,3,583,DXPOSINS,Postural instability at diagnosis,0,no fall,No,339,85.0
10,3,583,DXPOSINS,Postural instability at diagnosis,0,no fall,Unknown,27,6.8
10,3,583,DXPOSINS,Postural instability at diagnosis,0,no fall,Yes,32,8.0
10,3,583,DXPOSINS,Postural instability at diagnosis,1,rare fall,No,113,88.3
10,3,583,DXPOSINS,Postural instability at diagnosis,1,rare fall,Unknown,4,3.1
10,3,583,DXPOSINS,Postural instability at diagnosis,1,rare fall,Yes,11,8.6
10,3,583,DXPOSINS,Postural instability at diagnosis,2,recurrent fall,No,47,83.9
10,3,583,DXPOSINS,Postural instability at diagnosis,2,recurrent fall,Unknown,2,3.6
10,3,583,DXPOSINS,Postural instability at diagnosis,2,recurrent fall,Yes,7,12.5
10,3,583,DXRIGID,Rigidity at diagnosis,0,no fall,No,76,19.0
10,3,583,DXRIGID,Rigidity at diagnosis,0,no fall,Unknown,35,8.8
10,3,583,DXRIGID,Rigidity at diagnosis,0,no fall,Yes,288,72.2
10,3,583,DXRIGID,Rigidity at diagnosis,1,rare fall,No,22,17.2
10,3,583,DXRIGID,Rigidity at diagnosis,1,rare fall,Unknown,3,2.3
10,3,583,DXRIGID,Rigidity at diagnosis,1,rare fall,Yes,103,80.5
10,3,583,DXRIGID,Rigidity at diagnosis,2,recurrent fall,No,8,14.3
10,3,583,DXRIGID,Rigidity at diagnosis,2,recurrent fall,Unknown,4,7.1
10,3,583,DXRIGID,Rigidity at diagnosis,2,recurrent fall,Yes,44,78.6
10,3,583,DOPTHERST,Dopaminergic therapy started,0,no fall,<Missing>,70,17.5
10,3,583,DOPTHERST,Dopaminergic therapy started,0,no fall,No,60,15.0
10,3,583,DOPTHERST,Dopaminergic therapy started,0,no fall,Yes,269,67.4
10,3,583,DOPTHERST,Dopaminergic therapy started,1,rare fall,<Missing>,32,25.0
10,3,583,DOPTHERST,Dopaminergic therapy started,1,rare fall,No,13,10.2
10,3,583,DOPTHERST,Dopaminergic therapy started,1,rare fall,Yes,83,64.8
10,3,583,DOPTHERST,Dopaminergic therapy started,2,recurrent fall,<Missing>,17,30.4
10,3,583,DOPTHERST,Dopaminergic therapy started,2,recurrent fall,No,3,5.4
10,3,583,DOPTHERST,Dopaminergic therapy started,2,recurrent fall,Yes,36,64.3
10,3,583,FEATPOSHYP,Postural hypotension clinical feature,0,no fall,No,258,64.7
10,3,583,FEATPOSHYP,Postural hypotension clinical feature,0,no fall,Uncertain,11,2.8
10,3,583,FEATPOSHYP,Postural hypotension clinical feature,0,no fall,Yes,130,32.6
10,3,583,FEATPOSHYP,Postural hypotension clinical feature,1,rare fall,No,78,60.9
10,3,583,FEATPOSHYP,Postural hypotension clinical feature,1,rare fall,Uncertain,3,2.3
10,3,583,FEATPOSHYP,Postural hypotension clinical feature,1,rare fall,Yes,47,36.7
10,3,583,FEATPOSHYP,Postural hypotension clinical feature,2,recurrent fall,No,33,58.9
10,3,583,FEATPOSHYP,Postural hypotension clinical feature,2,recurrent fall,Uncertain,1,1.8
10,3,583,FEATPOSHYP,Postural hypotension clinical feature,2,recurrent fall,Yes,22,39.3
10,3,583,ANYFAMPD,Family history of Parkinson's disease,0,no fall,<Missing>,16,4.0
10,3,583,ANYFAMPD,Family history of Parkinson's disease,0,no fall,No,227,56.9
10,3,583,ANYFAMPD,Family history of Parkinson's disease,0,no fall,Yes,156,39.1
10,3,583,ANYFAMPD,Family history of Parkinson's disease,1,rare fall,<Missing>,10,7.8
10,3,583,ANYFAMPD,Family history of Parkinson's disease,1,rare fall,No,73,57.0
10,3,583,ANYFAMPD,Family history of Parkinson's disease,1,rare fall,Yes,45,35.2
10,3,583,ANYFAMPD,Family history of Parkinson's disease,2,recurrent fall,<Missing>,9,16.1
10,3,583,ANYFAMPD,Family history of Parkinson's disease,2,recurrent fall,No,24,42.9
10,3,583,ANYFAMPD,Family history of Parkinson's disease,2,recurrent fall,Yes,23,41.1
10,3,583,DXTREMOR,Resting tremor at diagnosis,0,no fall,No,87,21.8
10,3,583,DXTREMOR,Resting tremor at diagnosis,0,no fall,Unknown,8,2.0
10,3,583,DXTREMOR,Resting tremor at diagnosis,0,no fall,Yes,304,76.2
10,3,583,DXTREMOR,Resting tremor at diagnosis,1,rare fall,No,29,22.7
10,3,583,DXTREMOR,Resting tremor at diagnosis,1,rare fall,Unknown,1,0.8
10,3,583,DXTREMOR,Resting tremor at diagnosis,1,rare fall,Yes,98,76.6
10,3,583,DXTREMOR,Resting tremor at diagnosis,2,recurrent fall,No,13,23.2
10,3,583,DXTREMOR,Resting tremor at diagnosis,2,recurrent fall,Unknown,1,1.8
10,3,583,DXTREMOR,Resting tremor at diagnosis,2,recurrent fall,Yes,42,75.0
10,3,583,DXBRADY,Bradykinesia at diagnosis,0,no fall,No,47,11.8
10,3,583,DXBRADY,Bradykinesia at diagnosis,0,no fall,Unknown,20,5.0
10,3,583,DXBRADY,Bradykinesia at diagnosis,0,no fall,Yes,332,83.2
10,3,583,DXBRADY,Bradykinesia at diagnosis,1,rare fall,No,22,17.2
10,3,583,DXBRADY,Bradykinesia at diagnosis,1,rare fall,Unknown,4,3.1
10,3,583,DXBRADY,Bradykinesia at diagnosis,1,rare fall,Yes,102,79.7
10,3,583,DXBRADY,Bradykinesia at diagnosis,2,recurrent fall,No,8,14.3
10,3,583,DXBRADY,Bradykinesia at diagnosis,2,recurrent fall,Unknown,3,5.4
10,3,583,DXBRADY,Bradykinesia at diagnosis,2,recurrent fall,Yes,45,80.4
10,3,583,DOMSIDE,Predominantly affected side at onset,0,no fall,Left,170,42.6
10,3,583,DOMSIDE,Predominantly affected side at onset,0,no fall,Right,219,54.9
10,3,583,DOMSIDE,Predominantly affected side at onset,0,no fall,Symmetric,7,1.8
10,3,583,DOMSIDE,Predominantly affected side at onset,0,no fall,Unknown,3,0.8
10,3,583,DOMSIDE,Predominantly affected side at onset,1,rare fall,Left,59,46.1
10,3,583,DOMSIDE,Predominantly affected side at onset,1,rare fall,Right,67,52.3
10,3,583,DOMSIDE,Predominantly affected side at onset,1,rare fall,Symmetric,1,0.8
10,3,583,DOMSIDE,Predominantly affected side at onset,1,rare fall,Unknown,1,0.8
10,3,583,DOMSIDE,Predominantly affected side at onset,2,recurrent fall,Left,29,51.8
10,3,583,DOMSIDE,Predominantly affected side at onset,2,recurrent fall,Right,24,42.9
10,3,583,DOMSIDE,Predominantly affected side at onset,2,recurrent fall,Symmetric,1,1.8
10,3,583,DOMSIDE,Predominantly affected side at onset,2,recurrent fall,Unknown,2,3.6
10,4,583,DXPOSINS,Postural instability at diagnosis,0,no fall,<Missing>,1,0.3
10,4,583,DXPOSINS,Postural instability at diagnosis,0,no fall,No,347,87.0
10,4,583,DXPOSINS,Postural instability at diagnosis,0,no fall,Unknown,22,5.5
10,4,583,DXPOSINS,Postural instability at diagnosis,0,no fall,Yes,29,7.3
10,4,583,DXPOSINS,Postural instability at diagnosis,1,rare fall,No,108,85.0
10,4,583,DXPOSINS,Postural instability at diagnosis,1,rare fall,Unknown,6,4.7
10,4,583,DXPOSINS,Postural instability at diagnosis,1,rare fall,Yes,13,10.2
10,4,583,DXPOSINS,Postural instability at diagnosis,2,recurrent fall,No,48,84.2
10,4,583,DXPOSINS,Postural instability at diagnosis,2,recurrent fall,Unknown,1,1.8
10,4,583,DXPOSINS,Postural instability at diagnosis,2,recurrent fall,Yes,8,14.0
10,4,583,DXRIGID,Rigidity at diagnosis,0,no fall,No,83,20.8
10,4,583,DXRIGID,Rigidity at diagnosis,0,no fall,Unknown,29,7.3
10,4,583,DXRIGID,Rigidity at diagnosis,0,no fall,Yes,287,71.9
10,4,583,DXRIGID,Rigidity at diagnosis,1,rare fall,No,25,19.7
10,4,583,DXRIGID,Rigidity at diagnosis,1,rare fall,Unknown,5,3.9
10,4,583,DXRIGID,Rigidity at diagnosis,1,rare fall,Yes,97,76.4
10,4,583,DXRIGID,Rigidity at diagnosis,2,recurrent fall,No,10,17.5
10,4,583,DXRIGID,Rigidity at diagnosis,2,recurrent fall,Unknown,2,3.5
10,4,583,DXRIGID,Rigidity at diagnosis,2,recurrent fall,Yes,45,78.9
